"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"6078",256,11,2,0,1,0,0,1,0,0,0,0,2400,0
"6079",256,11,3,0,1,0,1,0,0,0,1,0,4800,0
"6080",256,11,4,1,0,0,0,0,0,0,0,0,0,1
"6081",260,1,1,0,0,0,1,0,1,0,0,0,3000,0
"6082",260,1,2,0,1,0,0,1,0,0,0,0,2400,0
"6083",260,1,3,0,0,1,0,0,0,0,1,1,4800,0
"6084",260,1,4,1,0,0,0,0,0,0,0,0,0,1
"6085",260,2,1,0,1,0,0,0,0,1,0,1,4800,0
"6086",260,2,2,0,0,0,1,0,0,0,0,0,1800,0
"6087",260,2,3,0,1,0,0,1,0,0,1,1,1200,0
"6088",260,2,4,1,0,0,0,0,0,0,0,0,0,1
"6089",260,3,1,0,1,1,0,0,0,1,0,0,4800,0
"6090",260,3,2,0,0,0,0,0,1,0,0,1,2400,0
"6091",260,3,3,0,0,0,0,1,0,0,1,1,3000,0
"6092",260,3,4,1,0,0,0,0,0,0,0,0,0,1
"6093",260,4,1,0,0,0,0,0,0,0,0,1,1800,0
"6094",260,4,2,0,1,0,1,0,0,1,0,0,3000,0
"6095",260,4,3,0,1,1,0,0,1,0,0,0,1200,0
"6096",260,4,4,1,0,0,0,0,0,0,0,0,0,1
"6097",260,5,1,0,1,0,0,0,0,0,1,0,1800,0
"6098",260,5,2,0,0,0,1,0,0,1,0,1,1200,0
"6099",260,5,3,0,0,0,0,1,1,0,0,0,4800,0
"6100",260,5,4,1,0,0,0,0,0,0,0,0,0,1
"6101",260,6,1,0,0,0,0,0,0,1,0,0,3000,0
"6102",260,6,2,0,1,1,0,0,0,0,0,1,2400,0
"6103",260,6,3,1,1,0,1,0,1,0,0,1,1800,0
"6104",260,6,4,0,0,0,0,0,0,0,0,0,0,1
"6105",260,7,1,0,1,0,0,1,0,0,0,0,1200,0
"6106",260,7,2,0,0,1,0,0,0,0,1,1,4800,0
"6107",260,7,3,0,0,0,1,0,0,1,0,0,2400,0
"6108",260,7,4,1,0,0,0,0,0,0,0,0,0,1
"6109",260,8,1,0,0,1,0,0,0,0,1,0,1800,0
"6110",260,8,2,0,1,0,0,0,1,0,0,1,3000,0
"6111",260,8,3,0,1,0,0,1,0,0,0,1,4800,0
"6112",260,8,4,1,0,0,0,0,0,0,0,0,0,1
"6113",260,9,1,0,1,0,1,0,0,0,0,0,4800,0
"6114",260,9,2,0,1,0,0,0,0,0,1,0,2400,0
"6115",260,9,3,0,0,0,0,1,0,1,0,1,1200,0
"6116",260,9,4,1,0,0,0,0,0,0,0,0,0,1
"6117",260,11,1,0,0,0,0,0,0,0,0,0,3000,0
"6118",260,11,2,0,1,0,1,0,0,1,0,1,2400,0
"6119",260,11,3,1,1,1,0,0,1,0,0,1,1200,0
"6120",260,11,4,0,0,0,0,0,0,0,0,0,0,1
"6121",274,1,1,0,1,0,0,0,0,0,1,1,1800,0
"6122",274,1,2,0,1,1,0,0,1,0,0,1,3000,0
"6123",274,1,3,0,0,0,0,1,0,1,0,0,2400,0
"6124",274,1,4,1,0,0,0,0,0,0,0,0,0,1
"6125",274,2,1,0,0,1,0,0,0,0,1,0,2400,0
"6126",274,2,2,0,0,0,1,0,0,0,0,0,3000,0
"6127",274,2,3,0,1,0,0,0,0,1,0,1,1200,0
"6128",274,2,4,1,0,0,0,0,0,0,0,0,0,1
"6129",274,3,1,0,0,0,1,0,1,0,0,1,4800,0
"6130",274,3,2,0,1,0,0,1,0,0,0,0,2400,0
"6131",274,3,3,0,1,0,0,0,0,0,1,0,3000,0
"6132",274,3,4,1,0,0,0,0,0,0,0,0,0,1
"6133",274,4,1,0,1,1,0,0,0,1,0,0,4800,0
"6134",274,4,2,0,0,0,0,1,1,0,0,1,1800,0
"6135",274,4,3,0,0,0,1,0,0,0,0,1,1200,0
"6136",274,4,4,1,0,0,0,0,0,0,0,0,0,1
"6137",274,5,1,0,0,0,0,1,0,0,1,0,4800,0
"6138",274,5,2,0,1,0,1,0,1,0,0,1,2400,0
"6139",274,5,3,0,0,0,0,0,0,1,0,0,1200,0
"6140",274,5,4,1,0,0,0,0,0,0,0,0,0,1
"6141",274,7,1,0,1,0,1,0,0,0,1,0,2400,0
"6142",274,7,2,0,0,0,0,0,0,1,0,1,3000,0
"6143",274,7,3,0,1,1,0,0,0,0,0,0,1200,0
"6144",274,7,4,1,0,0,0,0,0,0,0,0,0,1
"6145",274,9,1,0,0,1,0,0,1,0,0,0,1200,0
"6146",274,9,2,0,1,0,0,0,0,0,0,1,1800,0
"6147",274,9,3,0,1,0,0,1,0,0,1,1,3000,0
"6148",274,9,4,1,0,0,0,0,0,0,0,0,0,1
"6149",274,10,1,0,0,0,0,0,0,0,1,0,3000,0
"6150",274,10,2,0,1,0,0,1,1,0,0,1,1200,0
"6151",274,10,3,0,0,0,1,0,0,1,0,0,4800,0
"6152",274,10,4,1,0,0,0,0,0,0,0,0,0,1
"6153",274,11,1,0,0,0,1,0,0,0,0,1,2400,0
"6154",274,11,2,0,1,1,0,0,0,1,0,0,1800,0
"6155",274,11,3,0,0,0,0,0,0,0,1,1,1200,0
"6156",274,11,4,1,0,0,0,0,0,0,0,0,0,1
"6157",274,12,1,0,1,0,1,0,1,0,0,0,3000,0
"6158",274,12,2,0,0,1,0,0,0,1,0,1,2400,0
"6159",274,12,3,0,1,0,0,1,0,0,0,0,1800,0
"6160",274,12,4,1,0,0,0,0,0,0,0,0,0,1
"6161",279,1,1,0,1,0,0,0,0,0,0,1,2400,0
"6162",279,1,2,0,1,1,0,0,1,0,0,1,1800,0
"6163",279,1,3,0,0,0,0,1,0,0,1,0,3000,0
"6164",279,1,4,1,0,0,0,0,0,0,0,0,0,1
"6165",279,4,1,0,0,1,0,0,0,1,0,1,3000,0
"6166",279,4,2,0,0,0,1,0,1,0,0,1,1200,0
"6167",279,4,3,0,1,0,0,1,0,0,1,0,4800,0
"6168",279,4,4,1,0,0,0,0,0,0,0,0,0,1
"6169",279,5,1,0,0,1,0,0,0,0,1,0,2400,0
"6170",279,5,2,0,1,0,0,1,0,1,0,1,1800,0
"6171",279,5,3,0,1,0,1,0,1,0,0,0,4800,0
"6172",279,5,4,1,0,0,0,0,0,0,0,0,0,1
"6173",279,6,1,0,0,0,1,0,0,0,1,1,1800,0
"6174",279,6,2,0,1,1,0,0,0,1,0,0,1200,0
"6175",279,6,3,0,0,0,0,0,0,0,0,1,3000,0
"6176",279,6,4,1,0,0,0,0,0,0,0,0,0,1
"6177",279,7,1,0,0,0,0,0,1,0,0,0,1200,0
"6178",279,7,2,0,0,1,0,0,0,1,0,1,4800,0
"6179",279,7,3,0,1,0,0,1,0,0,0,1,2400,0
"6180",279,7,4,1,0,0,0,0,0,0,0,0,0,1
"6181",279,8,1,0,0,0,0,0,1,0,0,1,1800,0
"6182",279,8,2,0,1,0,0,1,0,0,0,0,1200,0
"6183",279,8,3,0,1,0,1,0,0,0,1,0,3000,0
"6184",279,8,4,1,0,0,0,0,0,0,0,0,0,1
"6185",279,9,1,0,1,1,0,0,1,0,0,1,3000,0
"6186",279,9,2,0,0,0,1,0,0,0,0,0,4800,0
"6187",279,9,3,0,1,0,0,0,0,0,1,1,2400,0
"6188",279,9,4,1,0,0,0,0,0,0,0,0,0,1
"6189",279,10,1,0,1,0,1,0,0,0,0,1,4800,0
"6190",279,10,2,0,0,0,0,1,0,1,0,0,3000,0
"6191",279,10,3,0,0,1,0,0,0,0,1,0,2400,0
"6192",279,10,4,1,0,0,0,0,0,0,0,0,0,1
"6193",279,11,1,0,0,0,0,1,0,1,0,1,1200,0
"6194",279,11,2,0,0,0,1,0,0,0,0,0,2400,0
"6195",279,11,3,0,1,0,0,0,1,0,0,0,1800,0
"6196",279,11,4,1,0,0,0,0,0,0,0,0,0,1
"6197",279,12,1,0,0,0,0,0,0,0,1,0,1200,0
"6198",279,12,2,0,1,1,0,0,0,1,0,1,1800,0
"6199",279,12,3,0,1,0,0,1,1,0,0,1,4800,0
"6200",279,12,4,1,0,0,0,0,0,0,0,0,0,1
"6201",280,1,1,0,1,0,0,0,0,1,0,1,2400,0
"6202",280,1,2,0,0,0,0,1,0,0,0,1,1800,0
"6203",280,1,3,0,1,1,0,0,1,0,0,0,3000,0
"6204",280,1,4,1,0,0,0,0,0,0,0,0,0,1
"6205",280,2,1,0,1,0,0,1,0,1,0,0,4800,0
"6206",280,2,2,0,0,1,0,0,0,0,0,0,1200,0
"6207",280,2,3,0,0,0,1,0,0,0,1,1,3000,0
"6208",280,2,4,1,0,0,0,0,0,0,0,0,0,1
"6209",280,3,1,0,1,1,0,0,0,0,0,1,1200,0
"6210",280,3,2,0,1,0,1,0,0,0,1,0,1800,0
"6211",280,3,3,0,0,0,0,0,1,0,0,1,4800,0
"6212",280,3,4,1,0,0,0,0,0,0,0,0,0,1
"6213",280,5,1,0,1,0,0,1,0,0,1,1,1200,0
"6214",280,5,2,0,0,1,0,0,1,0,0,1,2400,0
"6215",280,5,3,0,1,0,0,0,0,0,0,0,3000,0
"6216",280,5,4,1,0,0,0,0,0,0,0,0,0,1
"6217",280,6,1,0,0,1,0,0,0,0,0,0,4800,0
"6218",280,6,2,0,1,0,0,0,0,0,1,1,3000,0
"6219",280,6,3,0,0,0,1,0,0,1,0,0,1800,0
"6220",280,6,4,1,0,0,0,0,0,0,0,0,0,1
"6221",280,7,1,0,0,0,0,0,0,0,0,1,1800,0
"6222",280,7,2,0,1,0,1,0,1,0,0,0,2400,0
"6223",280,7,3,0,0,0,0,1,0,1,0,1,1200,0
"6224",280,7,4,1,0,0,0,0,0,0,0,0,0,1
"6225",280,9,1,0,1,0,0,0,0,1,0,0,1200,0
"6226",280,9,2,0,1,0,1,0,0,0,0,1,3000,0
"6227",280,9,3,0,0,1,0,0,0,0,1,1,4800,0
"6228",280,9,4,1,0,0,0,0,0,0,0,0,0,1
"6229",280,10,1,0,1,0,1,0,0,0,0,1,1200,0
"6230",280,10,2,0,0,0,0,1,1,0,0,0,1800,0
"6231",280,10,3,0,0,0,0,0,0,1,0,0,2400,0
"6232",280,10,4,1,0,0,0,0,0,0,0,0,0,1
"6233",280,11,1,0,1,0,0,1,1,0,0,0,4800,0
"6234",280,11,2,0,0,0,1,0,0,1,0,0,1200,0
"6235",280,11,3,0,0,1,0,0,0,0,1,1,2400,0
"6236",280,11,4,1,0,0,0,0,0,0,0,0,0,1
"6237",280,12,1,0,0,0,0,1,0,0,0,0,3000,0
"6238",280,12,2,0,1,0,0,0,1,0,0,1,1800,0
"6239",280,12,3,0,1,1,0,0,0,0,1,1,4800,0
"6240",280,12,4,1,0,0,0,0,0,0,0,0,0,1
"6241",281,1,1,0,1,1,0,0,1,0,0,0,3000,0
"6242",281,1,2,0,0,0,0,1,0,0,0,1,2400,0
"6243",281,1,3,0,1,0,0,0,0,0,1,0,1200,0
"6244",281,1,4,1,0,0,0,0,0,0,0,0,0,1
"6245",281,2,1,0,0,0,0,0,1,0,0,1,1200,0
"6246",281,2,2,0,1,1,0,0,0,0,0,0,1800,0
"6247",281,2,3,0,0,0,1,0,0,1,0,1,4800,0
"6248",281,2,4,1,0,0,0,0,0,0,0,0,0,1
"6249",281,4,1,0,1,0,0,0,0,1,0,0,2400,0
"6250",281,4,2,0,1,0,1,0,1,0,0,0,4800,0
"6251",281,4,3,0,0,0,0,1,0,0,1,1,1800,0
"6252",281,4,4,1,0,0,0,0,0,0,0,0,0,1
"6253",281,5,1,0,1,0,1,0,0,0,1,1,1200,0
"6254",281,5,2,0,0,1,0,0,0,1,0,0,3000,0
"6255",281,5,3,0,1,0,0,0,0,0,0,1,4800,0
"6256",281,5,4,1,0,0,0,0,0,0,0,0,0,1
"6257",281,6,1,0,0,0,0,1,1,0,0,0,1200,0
"6258",281,6,2,0,0,0,0,0,0,0,1,0,3000,0
"6259",281,6,3,0,1,0,1,0,0,1,0,1,1800,0
"6260",281,6,4,1,0,0,0,0,0,0,0,0,0,1
"6261",281,7,1,1,1,0,0,1,0,0,0,0,2400,0
"6262",281,7,2,0,0,0,0,0,0,1,0,1,3000,0
"6263",281,7,3,0,0,1,0,0,1,0,0,1,4800,0
"6264",281,7,4,0,0,0,0,0,0,0,0,0,0,1
"6265",281,8,1,0,1,0,0,1,0,0,1,0,4800,0
"6266",281,8,2,0,0,0,1,0,0,0,0,1,2400,0
"6267",281,8,3,0,1,1,0,0,1,0,0,0,1800,0
"6268",281,8,4,1,0,0,0,0,0,0,0,0,0,1
"6269",281,10,1,0,0,0,0,1,0,0,0,0,1800,0
"6270",281,10,2,0,1,1,0,0,0,0,1,1,1200,0
"6271",281,10,3,0,1,0,0,0,1,0,0,1,3000,0
"6272",281,10,4,1,0,0,0,0,0,0,0,0,0,1
"6273",281,11,1,0,1,0,1,0,0,1,0,0,1800,0
"6274",281,11,2,0,0,1,0,0,0,0,1,1,3000,0
"6275",281,11,3,0,0,0,0,0,1,0,0,1,2400,0
"6276",281,11,4,1,0,0,0,0,0,0,0,0,0,1
"6277",281,12,1,0,1,0,1,0,0,0,1,0,2400,0
"6278",281,12,2,0,1,1,0,0,0,0,0,0,4800,0
"6279",281,12,3,0,0,0,0,1,0,1,0,1,1200,0
"6280",281,12,4,1,0,0,0,0,0,0,0,0,0,1
"6281",282,1,1,0,0,1,0,0,1,0,0,0,1200,0
"6282",282,1,2,0,1,0,0,1,0,1,0,1,4800,0
"6283",282,1,3,0,1,0,1,0,0,0,0,1,3000,0
"6284",282,1,4,1,0,0,0,0,0,0,0,0,0,1
"6285",282,3,1,0,0,0,0,1,0,0,1,1,1800,0
"6286",282,3,2,0,1,0,0,0,0,0,0,0,1200,0
"6287",282,3,3,0,0,1,0,0,0,1,0,0,3000,0
"6288",282,3,4,1,0,0,0,0,0,0,0,0,0,1
"6289",282,4,1,0,1,0,0,0,1,0,0,1,1200,0
"6290",282,4,2,0,1,0,1,0,0,0,0,1,1800,0
"6291",282,4,3,0,0,0,0,1,0,0,1,0,3000,0
"6292",282,4,4,1,0,0,0,0,0,0,0,0,0,1
"6293",282,5,1,0,0,0,0,0,0,0,0,1,4800,0
"6294",282,5,2,0,0,0,1,0,1,0,0,1,1800,0
"6295",282,5,3,0,1,0,0,1,0,0,1,0,2400,0
"6296",282,5,4,1,0,0,0,0,0,0,0,0,0,1
"6297",282,6,1,0,0,0,0,1,0,0,0,1,2400,0
"6298",282,6,2,0,1,0,1,0,1,0,0,0,3000,0
"6299",282,6,3,0,1,1,0,0,0,1,0,0,1200,0
"6300",282,6,4,1,0,0,0,0,0,0,0,0,0,1
"6301",282,7,1,0,0,0,0,0,0,1,0,0,2400,0
"6302",282,7,2,0,1,0,0,1,0,0,0,0,3000,0
"6303",282,7,3,0,1,1,0,0,0,0,1,1,4800,0
"6304",282,7,4,1,0,0,0,0,0,0,0,0,0,1
"6305",282,9,1,0,1,0,0,1,0,1,0,1,1800,0
"6306",282,9,2,0,0,0,1,0,0,0,0,0,4800,0
"6307",282,9,3,0,0,1,0,0,1,0,0,0,2400,0
"6308",282,9,4,1,0,0,0,0,0,0,0,0,0,1
"6309",282,10,1,0,1,0,1,0,1,0,0,1,2400,0
"6310",282,10,2,0,0,1,0,0,0,0,0,0,1200,0
"6311",282,10,3,0,1,0,0,0,0,0,1,1,3000,0
"6312",282,10,4,1,0,0,0,0,0,0,0,0,0,1
"6313",282,11,1,0,1,1,0,0,0,0,0,1,3000,0
"6314",282,11,2,0,1,0,0,1,0,1,0,0,4800,0
"6315",282,11,3,0,0,0,0,0,0,0,1,1,1200,0
"6316",282,11,4,1,0,0,0,0,0,0,0,0,0,1
"6317",282,12,1,0,0,0,1,0,0,0,1,0,1800,0
"6318",282,12,2,0,0,0,0,0,0,1,0,0,3000,0
"6319",282,12,3,0,1,0,0,1,1,0,0,1,1200,0
"6320",282,12,4,1,0,0,0,0,0,0,0,0,0,1
"6321",283,1,1,0,1,1,0,0,0,0,1,0,2400,0
"6322",283,1,2,0,0,0,0,1,0,1,0,1,4800,0
"6323",283,1,3,1,1,0,0,0,1,0,0,0,1800,0
"6324",283,1,4,0,0,0,0,0,0,0,0,0,0,1
"6325",283,2,1,0,1,0,0,1,1,0,0,0,3000,0
"6326",283,2,2,0,0,1,0,0,0,1,0,1,1800,0
"6327",283,2,3,1,0,0,1,0,0,0,0,1,2400,0
"6328",283,2,4,0,0,0,0,0,0,0,0,0,0,1
"6329",283,3,1,0,0,0,1,0,0,0,1,0,1200,0
"6330",283,3,2,1,0,0,0,1,1,0,0,1,3000,0
"6331",283,3,3,0,1,0,0,0,0,0,0,1,4800,0
"6332",283,3,4,0,0,0,0,0,0,0,0,0,0,1
"6333",283,4,1,0,1,1,0,0,0,0,1,0,1200,0
"6334",283,4,2,0,1,0,1,0,0,1,0,0,4800,0
"6335",283,4,3,1,0,0,0,0,0,0,0,1,2400,0
"6336",283,4,4,0,0,0,0,0,0,0,0,0,0,1
"6337",283,5,1,0,0,0,0,0,1,0,0,0,4800,0
"6338",283,5,2,1,0,0,0,1,0,0,0,0,1800,0
"6339",283,5,3,0,1,0,1,0,0,0,1,1,3000,0
"6340",283,5,4,0,0,0,0,0,0,0,0,0,0,1
"6341",283,6,1,1,1,0,0,0,0,0,0,1,1200,0
"6342",283,6,2,0,1,1,0,0,0,1,0,1,1800,0
"6343",283,6,3,0,0,0,0,1,0,0,1,0,2400,0
"6344",283,6,4,0,0,0,0,0,0,0,0,0,0,1
"6345",283,7,1,0,1,0,1,0,0,1,0,0,1200,0
"6346",283,7,2,0,0,0,0,1,0,0,1,1,4800,0
"6347",283,7,3,1,0,1,0,0,1,0,0,1,1800,0
"6348",283,7,4,0,0,0,0,0,0,0,0,0,0,1
"6349",283,8,1,1,1,1,0,0,0,0,0,0,1800,0
"6350",283,8,2,0,1,0,0,0,1,0,0,0,2400,0
"6351",283,8,3,0,0,0,1,0,0,1,0,1,3000,0
"6352",283,8,4,0,0,0,0,0,0,0,0,0,0,1
"6353",283,10,1,0,1,1,0,0,0,0,1,1,2400,0
"6354",283,10,2,1,0,0,1,0,1,0,0,0,1200,0
"6355",283,10,3,0,0,0,0,0,0,1,0,0,1800,0
"6356",283,10,4,0,0,0,0,0,0,0,0,0,0,1
"6357",283,11,1,0,0,0,0,0,0,0,1,0,3000,0
"6358",283,11,2,0,1,0,1,0,0,0,0,0,4800,0
"6359",283,11,3,1,0,0,0,1,1,0,0,1,1200,0
"6360",283,11,4,0,0,0,0,0,0,0,0,0,0,1
"6361",285,1,1,0,1,0,1,0,1,0,0,1,4800,0
"6362",285,1,2,0,1,1,0,0,0,1,0,0,1800,0
"6363",285,1,3,1,0,0,0,0,0,0,0,1,3000,0
"6364",285,1,4,0,0,0,0,0,0,0,0,0,0,1
"6365",285,2,1,0,0,0,1,0,0,1,0,0,1200,0
"6366",285,2,2,1,1,0,0,0,0,0,0,1,2400,0
"6367",285,2,3,0,0,0,0,1,0,0,1,0,3000,0
"6368",285,2,4,0,0,0,0,0,0,0,0,0,0,1
"6369",285,3,1,1,0,0,0,1,1,0,0,1,1800,0
"6370",285,3,2,0,1,0,0,0,0,1,0,0,3000,0
"6371",285,3,3,0,1,1,0,0,0,0,1,0,1200,0
"6372",285,3,4,0,0,0,0,0,0,0,0,0,0,1
"6373",285,5,1,0,1,0,1,0,1,0,0,0,3000,0
"6374",285,5,2,0,0,0,0,0,0,0,0,0,1800,0
"6375",285,5,3,0,0,1,0,0,0,1,0,1,4800,0
"6376",285,5,4,1,0,0,0,0,0,0,0,0,0,1
"6377",285,6,1,1,1,0,0,1,0,0,1,1,2400,0
"6378",285,6,2,0,0,1,0,0,0,0,0,0,1200,0
"6379",285,6,3,0,1,0,0,0,0,1,0,1,3000,0
"6380",285,6,4,0,0,0,0,0,0,0,0,0,0,1
"6381",285,7,1,0,0,0,0,0,0,1,0,0,2400,0
"6382",285,7,2,0,1,0,1,0,0,0,1,0,4800,0
"6383",285,7,3,0,0,0,0,1,1,0,0,1,1800,0
"6384",285,7,4,1,0,0,0,0,0,0,0,0,0,1
"6385",285,8,1,1,1,0,0,1,0,0,0,1,1200,0
"6386",285,8,2,0,0,0,1,0,0,0,1,0,1800,0
"6387",285,8,3,0,1,1,0,0,1,0,0,1,4800,0
"6388",285,8,4,0,0,0,0,0,0,0,0,0,0,1
"6389",285,9,1,1,0,0,1,0,0,0,1,1,3000,0
"6390",285,9,2,0,1,0,0,1,0,1,0,0,2400,0
"6391",285,9,3,0,1,0,0,0,1,0,0,0,1200,0
"6392",285,9,4,0,0,0,0,0,0,0,0,0,0,1
"6393",285,10,1,1,0,1,0,0,0,0,0,1,3000,0
"6394",285,10,2,0,0,0,0,0,0,0,1,1,4800,0
"6395",285,10,3,0,1,0,1,0,0,1,0,0,1800,0
"6396",285,10,4,0,0,0,0,0,0,0,0,0,0,1
"6397",285,12,1,0,1,0,0,1,1,0,0,0,2400,0
"6398",285,12,2,1,0,0,0,0,0,0,1,1,1200,0
"6399",285,12,3,0,1,1,0,0,0,0,0,0,3000,0
"6400",285,12,4,0,0,0,0,0,0,0,0,0,0,1
"6401",286,2,1,0,0,0,0,0,1,0,0,0,3000,0
"6402",286,2,2,0,1,1,0,0,0,1,0,1,1200,0
"6403",286,2,3,0,0,0,1,0,0,0,0,0,1800,0
"6404",286,2,4,1,0,0,0,0,0,0,0,0,0,1
"6405",286,3,1,0,1,0,0,0,0,0,1,0,4800,0
"6406",286,3,2,0,0,0,0,1,1,0,0,1,3000,0
"6407",286,3,3,0,0,1,0,0,0,0,0,0,2400,0
"6408",286,3,4,1,0,0,0,0,0,0,0,0,0,1
"6409",286,4,1,0,1,0,0,0,0,0,1,1,2400,0
"6410",286,4,2,0,1,0,1,0,1,0,0,1,1200,0
"6411",286,4,3,0,0,0,0,1,0,1,0,0,3000,0
"6412",286,4,4,1,0,0,0,0,0,0,0,0,0,1
"6413",286,5,1,0,1,0,0,1,0,0,1,0,1200,0
"6414",286,5,2,0,0,1,0,0,1,0,0,1,1800,0
"6415",286,5,3,0,0,0,0,0,0,0,0,1,4800,0
"6416",286,5,4,1,0,0,0,0,0,0,0,0,0,1
"6417",286,6,1,0,1,1,0,0,1,0,0,0,4800,0
"6418",286,6,2,0,1,0,1,0,0,1,0,0,1800,0
"6419",286,6,3,0,0,0,0,1,0,0,1,1,1200,0
"6420",286,6,4,1,0,0,0,0,0,0,0,0,0,1
"6421",286,7,1,0,1,0,0,0,0,0,0,0,3000,0
"6422",286,7,2,0,0,1,0,0,0,0,1,0,1200,0
"6423",286,7,3,0,0,0,1,0,0,1,0,1,2400,0
"6424",286,7,4,1,0,0,0,0,0,0,0,0,0,1
"6425",286,8,1,0,0,0,0,1,0,0,0,0,4800,0
"6426",286,8,2,0,1,0,0,0,0,1,0,1,1800,0
"6427",286,8,3,0,1,0,1,0,1,0,0,1,3000,0
"6428",286,8,4,1,0,0,0,0,0,0,0,0,0,1
"6429",286,10,1,1,1,0,0,0,1,0,0,0,1200,0
"6430",286,10,2,0,0,1,0,0,0,0,0,1,1800,0
"6431",286,10,3,0,0,0,1,0,0,1,0,1,2400,0
"6432",286,10,4,0,0,0,0,0,0,0,0,0,0,1
"6433",286,11,1,0,1,1,0,0,0,0,1,1,2400,0
"6434",286,11,2,0,0,0,0,1,0,0,0,0,1200,0
"6435",286,11,3,0,0,0,0,0,0,1,0,1,3000,0
"6436",286,11,4,1,0,0,0,0,0,0,0,0,0,1
"6437",286,12,1,0,0,0,0,1,1,0,0,1,1800,0
"6438",286,12,2,0,1,0,1,0,0,0,0,0,4800,0
"6439",286,12,3,0,1,1,0,0,0,0,1,0,3000,0
"6440",286,12,4,1,0,0,0,0,0,0,0,0,0,1
"6441",287,2,1,0,0,0,1,0,0,0,0,1,1200,0
"6442",287,2,2,0,0,1,0,0,1,0,0,1,4800,0
"6443",287,2,3,0,1,0,0,0,0,1,0,0,1800,0
"6444",287,2,4,1,0,0,0,0,0,0,0,0,0,1
"6445",287,3,1,0,1,0,0,1,0,0,1,1,3000,0
"6446",287,3,2,0,0,0,0,0,0,1,0,0,4800,0
"6447",287,3,3,0,0,1,0,0,1,0,0,0,2400,0
"6448",287,3,4,1,0,0,0,0,0,0,0,0,0,1
"6449",287,4,1,0,1,1,0,0,1,0,0,1,4800,0
"6450",287,4,2,0,0,0,1,0,0,0,1,0,1200,0
"6451",287,4,3,0,1,0,0,1,0,0,0,1,2400,0
"6452",287,4,4,1,0,0,0,0,0,0,0,0,0,1
"6453",287,5,1,0,0,0,0,1,0,0,1,0,4800,0
"6454",287,5,2,0,0,1,0,0,0,1,0,1,3000,0
"6455",287,5,3,0,1,0,1,0,1,0,0,0,1800,0
"6456",287,5,4,1,0,0,0,0,0,0,0,0,0,1
"6457",287,6,1,0,1,0,0,0,0,0,0,1,1800,0
"6458",287,6,2,0,1,0,1,0,0,0,1,1,2400,0
"6459",287,6,3,0,0,1,0,0,0,1,0,0,1200,0
"6460",287,6,4,1,0,0,0,0,0,0,0,0,0,1
"6461",287,7,1,0,0,0,0,0,1,0,0,1,3000,0
"6462",287,7,2,0,1,0,0,1,0,0,0,0,1800,0
"6463",287,7,3,0,1,1,0,0,0,1,0,1,1200,0
"6464",287,7,4,1,0,0,0,0,0,0,0,0,0,1
"6465",287,8,1,0,0,0,0,0,0,0,1,0,2400,0
"6466",287,8,2,0,1,0,1,0,1,0,0,1,4800,0
"6467",287,8,3,0,0,0,0,1,0,0,0,0,3000,0
"6468",287,8,4,1,0,0,0,0,0,0,0,0,0,1
"6469",287,9,1,0,1,1,0,0,0,0,0,0,3000,0
"6470",287,9,2,0,1,0,0,1,1,0,0,0,1200,0
"6471",287,9,3,0,0,0,0,0,0,0,1,1,1800,0
"6472",287,9,4,1,0,0,0,0,0,0,0,0,0,1
"6473",287,11,1,0,1,0,0,0,0,0,1,1,4800,0
"6474",287,11,2,0,0,1,0,0,1,0,0,0,1800,0
"6475",287,11,3,0,0,0,1,0,0,1,0,0,2400,0
"6476",287,11,4,1,0,0,0,0,0,0,0,0,0,1
"6477",287,12,1,0,0,0,1,0,0,0,0,0,4800,0
"6478",287,12,2,0,1,0,0,1,0,1,0,1,1200,0
"6479",287,12,3,0,1,0,0,0,0,0,1,1,3000,0
"6480",287,12,4,1,0,0,0,0,0,0,0,0,0,1
"6481",288,3,1,0,0,1,0,0,0,0,1,1,4800,0
"6482",288,3,2,0,0,0,0,0,1,0,0,0,1200,0
"6483",288,3,3,0,1,0,1,0,0,0,0,1,2400,0
"6484",288,3,4,1,0,0,0,0,0,0,0,0,0,1
"6485",288,4,1,0,0,0,1,0,0,0,0,1,1200,0
"6486",288,4,2,0,1,0,0,1,0,1,0,0,3000,0
"6487",288,4,3,0,1,1,0,0,1,0,0,0,2400,0
"6488",288,4,4,1,0,0,0,0,0,0,0,0,0,1
"6489",288,5,1,0,0,0,1,0,0,0,1,0,1800,0
"6490",288,5,2,0,0,0,0,0,0,1,0,0,2400,0
"6491",288,5,3,0,1,0,0,1,1,0,0,1,4800,0
"6492",288,5,4,1,0,0,0,0,0,0,0,0,0,1
"6493",288,6,1,0,1,0,1,0,0,1,0,1,1200,0
"6494",288,6,2,0,0,0,0,1,0,0,1,0,3000,0
"6495",288,6,3,0,1,1,0,0,0,0,0,1,1800,0
"6496",288,6,4,1,0,0,0,0,0,0,0,0,0,1
"6497",288,7,1,0,1,0,1,0,0,0,1,0,1200,0
"6498",288,7,2,0,0,1,0,0,1,0,0,1,3000,0
"6499",288,7,3,0,1,0,0,0,0,0,0,0,4800,0
"6500",288,7,4,1,0,0,0,0,0,0,0,0,0,1
"6501",288,8,1,0,0,0,0,1,0,0,0,1,4800,0
"6502",288,8,2,0,1,1,0,0,0,1,0,0,1800,0
"6503",288,8,3,0,0,0,0,0,1,0,0,1,2400,0
